segment_id_x,100m_segment_id,Year,roadkill_count,min_dist_1,min_dist_2,min_dist_3,geometry,buffer_size,segment_type,segment_id_y,year,sensor_type,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndbi_mean,ndbi_std,ndvi_category,ndwi_category,ndbi_category,200m_segment_id
185-188,47.0,2021,0.0,7.5827065628679735,15.352152016967622,19.483650020364763,"LINESTRING (456838.505262045 4399194.929106101, 456738.76145680685 4399200.961945445)",100,100m,47,2021,L8,0.26545194147927,0.084450563423025,-0.3271471534275754,0.0757923127757412,-0.0099231816201084,0.0545552947474868,low - upper,very low - upper,low - upper,
185-188,47.0,2022,0.0,7.5827065628679735,15.352152016967622,19.483650020364763,"LINESTRING (456838.505262045 4399194.929106101, 456738.76145680685 4399200.961945445)",100,100m,47,2022,L8,0.258829988726525,0.1172755224987679,-0.3241503127407645,0.1062936594258196,-0.0168895109009438,0.0714602358115447,low - upper,very low - upper,low - upper,
189-192,48.0,2007,0.0,15.290341608853105,,,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2007,L7,0.0748883462489173,0.0380714438961637,-0.0927739131500083,0.0358106332808225,0.0136092524409366,0.0352089286098506,very low - upper,low - lower,low - upper,
189-192,48.0,2008,0.0,15.290341608853105,,,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2008,L7,-0.0530363506609621,0.0872956494783291,0.0005360791530245,0.0028352836607626,-0.0852727183232801,0.1122036173782562,very low - lower,low - upper,low - lower,
189-192,48.0,2009,0.0,15.290341608853105,,,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2009,L7,0.0638275178550022,0.0270037835963792,-0.0932309605959141,0.0270637795471328,0.0328733946066502,0.0321013518581199,very low - upper,low - lower,low - upper,
189-192,48.0,2010,0.0,15.290341608853105,165.05717016252828,,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2010,L7,0.0668356765923752,0.0322270916986028,-0.0975745186523683,0.0336735116711457,0.0280271740641798,0.039200914002362,very low - upper,low - lower,low - upper,
189-192,48.0,2011,0.0,15.290341608853105,19.511783850630852,156.92950934359493,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2011,L7,0.0765540647219059,0.0360664018831028,-0.1055928619016531,0.0359208695385067,0.016821832634096,0.0335973364807921,very low - upper,very low - upper,low - upper,
189-192,48.0,2012,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2012,L7,0.0044533302423668,0.0182761934286302,-0.0058350374496438,0.0236589578605164,0.000527908616611,0.0054192400049136,very low - upper,low - lower,low - upper,
189-192,48.0,2013,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2013,L7,0.0118448408902329,0.0340393963356151,-0.0153948975072114,0.0436828666461935,0.0009199296373698,0.0111688781804912,very low - upper,low - lower,low - upper,
189-192,48.0,2014,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2014,L8,0.2327985794666381,0.1242780746228245,-0.3079979920904178,0.1136513036465955,0.0075599177393445,0.0877412562471182,low - lower,very low - upper,low - upper,
189-192,48.0,2015,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2015,L8,0.077496639590254,0.0413801869929564,-0.1014858811255451,0.0542114558640163,-0.1562517794658079,0.0482148852634608,very low - upper,low - lower,very low - upper,
189-192,48.0,2016,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2016,L8,0.160586597776377,0.0840411680967316,-0.25944301344434,0.0945649345047152,0.0525748166502237,0.0661954672972975,low - lower,very low - upper,decent - lower,
189-192,48.0,2017,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2017,L8,0.224190727750716,0.1129489387969024,-0.3097088172029807,0.1041230279914628,0.0322463285622351,0.0716860579956078,low - lower,very low - upper,low - upper,
189-192,48.0,2018,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2018,L8,0.222410378879877,0.108648201099742,-0.3047181440063677,0.1016589771514671,0.0401205078492763,0.0656282944921206,low - lower,very low - upper,low - upper,
189-192,48.0,2019,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2019,L8,0.1795716400507453,0.0859501947251039,-0.2753642920561447,0.085166697471425,0.056574838999106,0.0620566688837122,low - lower,very low - upper,decent - lower,
189-192,48.0,2020,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2020,L8,0.2021585067026584,0.1050077403276152,-0.2913451229572079,0.0986566954849062,0.0272268209055171,0.0674876870475588,low - lower,very low - upper,low - upper,
189-192,48.0,2021,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2021,L8,0.2451851171123229,0.0865232989070474,-0.3157322562723105,0.0767478494723226,-0.0014576710798309,0.0647719925026951,low - lower,very low - upper,low - upper,
189-192,48.0,2022,0.0,7.64387994082163,15.290341608853105,19.511783850630852,"LINESTRING (456738.76145680685 4399200.961945445, 456639.37921643833 4399212.0435097385)",100,100m,48,2022,L8,0.2387128503843875,0.121070227470615,-0.3131265547484017,0.1076310664963566,-0.0063649254200775,0.077930613303929,low - lower,very low - upper,low - upper,
193-196,49.0,2007,0.0,15.228399831107318,,,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2007,L7,0.0705271739339667,0.038942429596445,-0.0900371165265138,0.0349751356409329,0.0215187299962968,0.0384899932804496,very low - upper,low - lower,low - upper,
193-196,49.0,2008,0.0,15.228399831107318,,,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2008,L7,-0.0751659609423035,0.0956040283920002,-0.0081718036526558,0.0364185600692574,-0.0938379818614286,0.1092464917483153,very low - lower,low - lower,low - lower,
193-196,49.0,2009,0.0,15.228399831107318,,,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2009,L7,0.0606547517959468,0.0268821989654115,-0.0910074251649134,0.026617399020928,0.0394339899952217,0.0355794561071955,very low - upper,low - lower,low - upper,
193-196,49.0,2010,0.0,15.228399831107318,165.0400978298708,,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2010,L7,0.0604919648580665,0.0285962155288975,-0.0915828225216626,0.02890761831253,0.0378535279727742,0.0406521817604485,very low - upper,low - lower,low - upper,
193-196,49.0,2011,0.0,15.228399831107318,19.543548818680723,156.88729287680073,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2011,L7,0.066614637413931,0.0318399084331256,-0.096349068636311,0.0306652293663161,0.0282217203040326,0.0350150440133857,very low - upper,low - lower,low - upper,
193-196,49.0,2012,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2012,L7,0.0076666598969521,0.0240526897769808,-0.0089842635174593,0.0281133218381359,0.0009733441986513,0.0061656673310295,very low - upper,low - lower,low - upper,
193-196,49.0,2013,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2013,L7,0.0150442991004402,0.0404098165604794,-0.0179684512305536,0.047085993490067,-9.73002611242204e-05,0.0125052417755797,very low - upper,low - lower,low - lower,
193-196,49.0,2014,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2014,L8,0.2140684301431336,0.1273078687044792,-0.2899958293908589,0.1157868122380787,0.030862234138987,0.0891864480158978,low - lower,very low - upper,low - upper,
193-196,49.0,2015,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2015,L8,0.0794453917751135,0.0504970714240124,-0.1047446813705596,0.0685439327735916,-0.1423592491783814,0.0378278154466136,very low - upper,low - lower,low - lower,
193-196,49.0,2016,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2016,L8,0.1543467172669316,0.0854889842681376,-0.2524567302828177,0.0929073063148699,0.06644084854467,0.0736455185923799,low - lower,very low - upper,decent - lower,
193-196,49.0,2017,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2017,L8,0.2011734138707554,0.1119273517309771,-0.2881293097487175,0.0994689328401158,0.0596742356926453,0.0753343119103341,low - lower,very low - upper,decent - lower,
193-196,49.0,2018,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2018,L8,0.2121576556230461,0.1230618931086262,-0.2933727314172014,0.1105714335858613,0.0480577600707229,0.0819156179623202,low - lower,very low - upper,low - upper,
193-196,49.0,2019,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2019,L8,0.194341836347572,0.1210175616574362,-0.2845925821801842,0.1116250063330895,0.0487365657202841,0.0779971070610505,low - lower,very low - upper,low - upper,
193-196,49.0,2020,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2020,L8,0.2049795129978723,0.1247405225734479,-0.2825314928918538,0.110878322567617,0.0358852389213108,0.0759854140000496,low - lower,very low - upper,low - upper,
193-196,49.0,2021,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2021,L8,0.2542006973899457,0.1099660748761273,-0.3217503248837924,0.0917687049014531,0.0046603064246146,0.0808281684402952,low - upper,very low - upper,low - upper,
193-196,49.0,2022,0.0,7.705496901441212,15.228399831107318,19.543548818680723,"LINESTRING (456639.37921643833 4399212.0435097385, 456542.73719226866 4399236.452270796)",100,100m,49,2022,L8,0.2435255532042,0.1417838251739223,-0.3088330294930791,0.1200586591906683,-0.0016741277837685,0.0875977492808552,low - lower,very low - upper,low - upper,
197-200,50.0,2007,0.0,15.166745606580339,,,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2007,L7,0.0873659948887836,0.043186184276093,-0.109558719061741,0.0371308884025737,0.0190526169452254,0.0477196760793057,very low - upper,very low - upper,low - upper,
197-200,50.0,2008,0.0,15.166745606580339,,,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2008,L7,-0.1347506308481089,0.097387734700243,-0.0121504214266858,0.0425880929528143,-0.1159828330838347,0.1084066795206968,very low - lower,low - lower,very low - upper,
197-200,50.0,2009,0.0,15.166745606580339,,,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2009,L7,0.075178648872532,0.0361488837888421,-0.1091210432475898,0.0357458877837025,0.0393544748952158,0.0445944547428778,very low - upper,very low - upper,low - upper,
197-200,50.0,2010,0.0,15.166745606580339,165.03208415369977,,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2010,L7,0.0743782794606933,0.0394389982866699,-0.1097352514629651,0.0397593543469253,0.0370259652426835,0.053669367318425,very low - upper,very low - upper,low - upper,
197-200,50.0,2011,0.0,15.166745606580339,19.58305346273572,156.85225735760264,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2011,L7,0.0811343974322992,0.0411398903663949,-0.1131083647492968,0.0388626064994741,0.0271859573046664,0.0519334826225066,very low - upper,very low - upper,low - upper,
197-200,50.0,2012,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2012,L7,0.0031582077195823,0.0156959920780716,-0.0035828945711165,0.0178184374511294,0.0001873867956462,0.0041878567149769,very low - upper,low - lower,low - upper,
197-200,50.0,2013,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2013,L7,0.0071645164065019,0.0261582095483374,-0.007774570200757,0.0283774142216591,-0.0004196673782767,0.0075951294090504,very low - upper,low - lower,low - lower,
197-200,50.0,2014,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2014,L8,0.2491499063189929,0.1318737767355325,-0.3269737928694585,0.1082036739296236,0.0209714710507844,0.1087255178024873,low - lower,very low - upper,low - upper,
197-200,50.0,2015,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2015,L8,0.1028554213280764,0.0606330389655684,-0.1360774058290746,0.0857650252486612,-0.1234477201680024,0.0293818829564632,very low - upper,low - lower,low - lower,
197-200,50.0,2016,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2016,L8,0.1939215468137819,0.1051817557191579,-0.3012689815833241,0.1050222211110926,0.0585081497565155,0.098353737751171,low - lower,very low - upper,decent - lower,
197-200,50.0,2017,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2017,L8,0.2178061138237121,0.1150330171071749,-0.3110786238113551,0.1023758360816766,0.0740034177525433,0.0830643532275395,low - lower,very low - upper,decent - lower,
197-200,50.0,2018,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2018,L8,0.2428622580844003,0.1373488854545688,-0.3238380774290511,0.1142883553177052,0.040025165170899,0.1056394047372765,low - lower,very low - upper,low - upper,
197-200,50.0,2019,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2019,L8,0.2344271470023322,0.1384979492351425,-0.3281964382067013,0.1231514848590722,0.0444738565823051,0.106480861182473,low - lower,very low - upper,low - upper,
197-200,50.0,2020,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2020,L8,0.2449858013460501,0.1444324654484642,-0.3261412485322896,0.1240707993254293,0.0258615606943724,0.10264731436892,low - lower,very low - upper,low - upper,
197-200,50.0,2021,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2021,L8,0.2898043090118861,0.1236408370592861,-0.355997557978189,0.0966320347199134,-0.0031919692967518,0.1020434050515011,low - upper,very low - upper,low - upper,
197-200,50.0,2022,0.0,7.767509705727052,15.166745606580339,19.58305346273572,"LINESTRING (456542.73719226866 4399236.452270796, 456448.16490243346 4399268.947571622)",100,100m,50,2022,L8,0.2845200882665246,0.1513098260105755,-0.3516515845080965,0.1205919689073998,-0.0099238834015468,0.1020354755333999,low - upper,very low - upper,low - upper,
1-4,1.0,2007,0.0,142.8306040525824,,,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2007,L7,0.1404596278650118,0.062320299884057,-0.1585237959600968,0.0567399141782391,-0.0392166272512325,0.0430640891661964,low - lower,very low - upper,low - lower,
1-4,1.0,2008,0.0,142.8306040525824,,,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2008,L7,0.0937554157661409,0.0623785975224045,-0.1172359905178297,0.0603595886443149,-0.0112309971022518,0.039203852915175,very low - upper,very low - upper,low - lower,
1-4,1.0,2009,0.0,142.8306040525824,,,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2009,L7,0.1324813767660129,0.0725724410339053,-0.1609174557028461,0.0666985038313682,-0.0304259769734971,0.04524519838617,low - lower,very low - upper,low - lower,
1-4,1.0,2010,0.0,97.73357815573378,142.8306040525824,,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2010,L7,0.1364437452849813,0.0724507006805873,-0.1637764284307963,0.0658138229861536,-0.0349688870291043,0.0457563848598358,low - lower,very low - upper,low - lower,
1-4,1.0,2011,0.0,23.246441309099662,97.73357815573378,142.8306040525824,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2011,L7,0.1357647070151493,0.0752930080921407,-0.1628520652538071,0.0682033172727855,-0.0409768990795112,0.0483751212231797,low - lower,very low - upper,low - lower,
1-4,1.0,2012,0.0,23.246441309099662,97.73357815573378,142.8306040525824,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2012,L7,0.1298527194371502,0.0718920015595343,-0.1568710546291158,0.0660124266400202,-0.042321917607956,0.0464857122765396,low - lower,very low - upper,low - lower,
1-4,1.0,2013,0.0,23.246441309099662,97.73357815573378,142.8306040525824,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2013,L7,0.1170236337440521,0.0562502722953328,-0.1415506815987263,0.0541072049420352,-0.0433817237221502,0.0311604050747687,low - lower,very low - upper,low - lower,
1-4,1.0,2014,0.0,23.246441309099662,97.73357815573378,142.8306040525824,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2014,L8,0.2723137989690052,0.1518659800369238,-0.3432563054433567,0.1305023486929055,-0.0582228804423501,0.0906795004788477,low - upper,very low - upper,low - lower,
1-4,1.0,2015,0.0,23.246441309099662,97.73357815573378,128.2210366266578,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2015,L8,0.2820733269264394,0.1523097124332616,-0.345291959192964,0.1282639218640503,-0.0713534607778041,0.0980764899377356,low - upper,very low - upper,low - lower,
1-4,1.0,2016,0.0,23.246441309099662,96.61725461542471,97.73357815573378,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2016,L8,0.2971658605906377,0.1541040589048646,-0.3590815310132588,0.1329326506657906,-0.0745213038784521,0.0923122982187702,low - upper,very low - upper,low - lower,
1-4,1.0,2017,0.0,23.246441309099662,96.61725461542471,97.73357815573378,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2017,L8,0.271573724299824,0.0723754527551942,-0.3212109275595214,0.0639613813669344,-0.0936586305887648,0.039011754083745,low - upper,very low - upper,low - lower,
1-4,1.0,2018,0.0,23.246441309099662,96.61725461542471,97.73357815573378,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2018,L8,0.2706383440472561,0.1641283357397777,-0.3373953923415696,0.1417965464424979,-0.0642059334662896,0.1028485953527694,low - upper,very low - upper,low - lower,
1-4,1.0,2019,0.0,23.246441309099662,96.61725461542471,97.73357815573378,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2019,L8,0.286067198434873,0.1546313715118978,-0.3532186672950714,0.1312139012651211,-0.0760444252021937,0.1008795403670677,low - upper,very low - upper,low - lower,
1-4,1.0,2020,0.0,23.246441309099662,96.61725461542471,97.73357815573378,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2020,L8,0.2606694349147754,0.1706525482073638,-0.3330488687281288,0.147253978775298,-0.0638818457306045,0.1132123898347978,low - upper,very low - upper,low - lower,
1-4,1.0,2021,0.0,23.246441309099662,96.61725461542471,97.73357815573378,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2021,L8,0.2785705467211493,0.1707129855829148,-0.3460790630548652,0.1466973574323805,-0.0722764520128344,0.104087835091191,low - upper,very low - upper,low - lower,
1-4,1.0,2022,0.0,23.246441309099662,96.61725461542471,97.73357815573378,"LINESTRING (240608.08343186945 4277443.022508146, 240572.7620475572 4277536.574248869)",200,100m,1,2022,L8,0.2594534932586007,0.1573894016174986,-0.3289298373087711,0.1379734274097085,-0.0557275939158308,0.0955368683411586,low - upper,very low - upper,low - lower,
5-8,2.0,2007,0.0,142.8171302974077,,,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2007,L7,0.1436371888499497,0.0597321897231418,-0.1589246626823806,0.0532271343391355,-0.0414974363125463,0.0403004149295398,low - lower,very low - upper,low - lower,
5-8,2.0,2008,0.0,142.8171302974077,,,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2008,L7,0.0944124585103828,0.0561535143917937,-0.1154196915618069,0.0543442644641398,-0.0099067695541481,0.0330678475231863,very low - upper,very low - upper,low - lower,
5-8,2.0,2009,0.0,142.8171302974077,,,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2009,L7,0.1361803121807516,0.068514146630725,-0.1612249353051422,0.0620893009867215,-0.0351053247651363,0.0440649499735367,low - lower,very low - upper,low - lower,
5-8,2.0,2010,0.0,97.79190668438294,142.8171302974077,,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2010,L7,0.1418027963755613,0.0675976994666986,-0.1652582026408488,0.0611719734493767,-0.0395744470306742,0.0429934707485742,low - lower,very low - upper,low - lower,
5-8,2.0,2011,0.0,23.308247179888408,97.79190668438294,142.8171302974077,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2011,L7,0.1403075635259993,0.07122539084932,-0.1629254449849752,0.064051815302325,-0.0447131710418322,0.045369402654553,low - lower,very low - upper,low - lower,
5-8,2.0,2012,0.0,23.308247179888408,97.79190668438294,142.8171302974077,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2012,L7,0.1394471178199144,0.0660984735999042,-0.1615630065236162,0.0592534702772941,-0.0495748477348672,0.0434159341047251,low - lower,very low - upper,low - lower,
5-8,2.0,2013,0.0,23.308247179888408,97.79190668438294,142.8171302974077,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2013,L7,0.1260036790691126,0.0473835399422623,-0.1493160862152271,0.0423958157539194,-0.0468507573653221,0.0290488990160714,low - lower,very low - upper,low - lower,
5-8,2.0,2014,0.0,23.308247179888408,97.79190668438294,142.8171302974077,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2014,L8,0.2781632034302095,0.1396873550752009,-0.340608628591659,0.1223060838963359,-0.0631484862157755,0.0804585946715315,low - upper,very low - upper,low - lower,
5-8,2.0,2015,0.0,23.308247179888408,97.79190668438294,128.19489051557133,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2015,L8,0.2877972023478388,0.1420480788985076,-0.3424321777562875,0.1202074743192045,-0.0786376066832126,0.0925614994855306,low - upper,very low - upper,low - lower,
5-8,2.0,2016,0.0,23.308247179888408,96.67776483441455,97.79190668438294,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2016,L8,0.3084476688083735,0.1492494445638099,-0.3601312342743077,0.1286679215796252,-0.084247769889522,0.0857411276665794,low - upper,very low - upper,low - lower,
5-8,2.0,2017,0.0,23.308247179888408,96.67776483441455,97.79190668438294,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2017,L8,0.2775197182362978,0.0674505493569719,-0.3210286430799933,0.0590824901301403,-0.0977981436446638,0.0358119161841666,low - upper,very low - upper,low - lower,
5-8,2.0,2018,0.0,23.308247179888408,96.67776483441455,97.79190668438294,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2018,L8,0.2751111478450607,0.1532362787778737,-0.333159424303754,0.1328614860022785,-0.0689588627272273,0.0935037943555284,low - upper,very low - upper,low - lower,
5-8,2.0,2019,0.0,23.308247179888408,96.67776483441455,97.79190668438294,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2019,L8,0.2936321809821,0.1422884021697671,-0.3540935901186016,0.1224961066583902,-0.0828414876390068,0.0886879930706493,low - upper,very low - upper,low - lower,
5-8,2.0,2020,0.0,23.308247179888408,96.67776483441455,97.79190668438294,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2020,L8,0.2654637515219935,0.1576872350370041,-0.3307566976420849,0.1375257679138794,-0.0659617294016104,0.1002451846008157,low - upper,very low - upper,low - lower,
5-8,2.0,2021,0.0,23.308247179888408,96.67776483441455,97.79190668438294,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2021,L8,0.2870237607096683,0.1576856213391555,-0.3462465839915825,0.1385027419154031,-0.0759275055492338,0.0938514382012325,low - upper,very low - upper,low - lower,
5-8,2.0,2022,0.0,23.308247179888408,96.67776483441455,97.79190668438294,"LINESTRING (240572.7620475572 4277536.574248869, 240538.64366973462 4277630.507907042)",200,100m,2,2022,L8,0.2682597253270874,0.1462815788521894,-0.3285478832691791,0.1290057519779535,-0.0611289991279893,0.0844263977981196,low - upper,very low - upper,low - lower,
9-12,3.0,2007,0.0,142.80295344074622,,,"LINESTRING (240538.64366973462 4277630.507907042, 240502.50879079275 4277722.582251468)",200,100m,3,2007,L7,0.1441815766959985,0.0555221504917067,-0.160075688925716,0.0490172746891542,-0.0438394975191462,0.0416774344926784,low - lower,very low - upper,low - lower,
9-12,3.0,2008,0.0,142.80295344074622,,,"LINESTRING (240538.64366973462 4277630.507907042, 240502.50879079275 4277722.582251468)",200,100m,3,2008,L7,0.0943810026192849,0.0520531846866487,-0.1154737453040776,0.0497390178612713,-0.0110908361025084,0.0340069797707152,very low - upper,very low - upper,low - lower,
